robotx,roboty,desiredx,desiredy
4.840340614318848,0.40479937195777893,5.840340614318297,0.40480042099952696
4.840340614318848,0.40479937195777893,5.840121066541797,0.4257528287817758
4.831787586212158,0.4028724133968353,5.839457004942268,0.4468283855986934
4.823080539703369,0.4064688980579376,5.838353496261111,0.4678095892030617
4.823080539703369,0.4064688980579376,5.836683287675861,0.49024688361143065
4.823080539703369,0.4064688980579376,5.834711333678144,0.5107563088749753
4.823080539703369,0.4064688980579376,5.832376116678583,0.5307579447421191
4.786263465881348,0.3922649025917053,5.829543627142154,0.5513510673464481
4.786263465881348,0.3922649025917053,5.82632587338538,0.5716318295417381
4.78391170501709,0.3685867190361023,5.821003365994972,0.6005046796911473
4.788877487182617,0.36140692234039307,5.816770230852045,0.6206354300130381
4.796838283538818,0.3570861220359802,5.811993487564681,0.6412114992125275
4.811566352844238,0.3512594699859619,5.806835300757834,0.6614859923438134
4.84510612487793,0.34302303194999695,5.801283496398839,0.6815461467895718
4.888490200042725,0.3330646753311157,5.795505067835281,0.7008751506676456
4.9128313064575195,0.3303423523902893,5.789172608880966,0.7205806983456338
4.961300849914551,0.3244231343269348,5.78239825319371,0.7402504191129768
4.987818717956543,0.3220252990722656,5.775336022026117,0.7594591914557274
4.987818717956543,0.3220252990722656,5.767731419596333,0.7788933364730812
5.089903831481934,0.31630679965019226,5.758808878848477,0.8002940584605586
5.136904239654541,0.31714707612991333,5.750529028082408,0.818993832870252
5.172895908355713,0.3180551826953888,5.741888413007053,0.8374788915568139
5.191511631011963,0.32071954011917114,5.7327439483781015,0.8560379888335157
5.236767768859863,0.324612557888031,5.723371090398608,0.874115020870482
5.282266616821289,0.3330272436141968,5.713545063074017,0.892153443115681
5.300266742706299,0.3390079438686371,5.703577577296156,0.909598288111244
5.319819927215576,0.3459579348564148,5.6930535537383715,0.9271791599918454
5.3504557609558105,0.361787885427475,5.6820801988936465,0.9446831295944063
5.3504557609558105,0.361787885427475,5.671009023982764,0.9615668217843822
5.4205169677734375,0.4032400846481323,5.656077565409651,0.9832224235602192
5.4205169677734375,0.4032400846481323,5.643875196636722,1.00005744625769
5.496736526489258,0.45148220658302307,5.631137554628505,1.0168779610269318
5.512341499328613,0.46306222677230835,5.618671958432104,1.032653111909092
5.535090446472168,0.48217129707336426,5.6052870201182925,1.0488933062985017
5.559999465942383,0.5059074759483337,5.5918672103096005,1.064502165281069
5.559999465942383,0.5059074759483337,5.578439269070039,1.0794921730565328
5.559999465942383,0.5059074759483337,5.564431622752378,1.094503809746687
5.559999465942383,0.5059074759483337,5.550380843970236,1.1089604844005243
5.559999465942383,0.5059074759483337,5.53539383191663,1.1237576633119926
5.559999465942383,0.5059074759483337,5.516097848015816,1.1419236227501548
5.559999465942383,0.5059074759483337,5.500443510919677,1.1559745618430644
5.559999465942383,0.5059074759483337,5.484711340222072,1.1695126303749137
5.559999465942383,0.5059074759483337,5.468905249933882,1.1825567241275539
5.559999465942383,0.5059074759483337,5.452866308279663,1.1952500498864027
5.559999465942383,0.5059074759483337,5.436608390542124,1.2075849840845467
5.559999465942383,0.5059074759483337,5.420357568497214,1.2194037746377862
5.559999465942383,0.5059074759483337,5.403211543494646,1.231344178419457
5.559999465942383,0.5059074759483337,5.385702449641913,1.2430001048213677
5.559999465942383,0.5059074759483337,5.368234536034401,1.2541096847503255
5.559999465942383,0.5059074759483337,5.350240081921133,1.265033370901616
5.6153459548950195,0.9059476256370544,5.332568498680269,1.2752657468724444
5.594507694244385,0.924776554107666,5.314310965175621,1.285340175389799
5.5810160636901855,0.9314204454421997,5.295671414389391,1.295121708253527
5.5810160636901855,0.9314204454421997,5.277258809272771,1.3043006176035006
5.5810160636901855,0.9314204454421997,5.258218231418619,1.3133027000347965
5.514801979064941,0.9576956033706665,5.239378486465936,1.3217338170476793
5.506236553192139,0.9600807428359985,5.220338221782969,1.3297868412359004
5.499408721923828,0.9625011086463928,5.201686897707989,1.3372310656924213
5.499408721923828,0.9625011086463928,5.18288980208143,1.344299267627382
5.478397369384766,0.9827671051025391,5.160271679990933,1.3522401950269158
5.47118616104126,0.9911417365074158,5.140666308915697,1.3586360860576923
5.458169460296631,1.005346417427063,5.120942872988859,1.3646235081563263
5.452461242675781,1.0118272304534912,5.100888180432991,1.3702603840095327
5.452461242675781,1.0118272304534912,5.081423711802965,1.3753038490764904
5.417928695678711,1.0497983694076538,5.058928313566424,1.38061667951983
5.40559196472168,1.0623102188110352,5.038493963427257,1.3849704030728192
5.385730743408203,1.0818767547607422,5.01725107397566,1.389026322037899
5.381686210632324,1.085532307624817,4.996794149939809,1.3924846918809317
5.381686210632324,1.085532307624817,4.976808126573608,1.3954439187549623
5.336920738220215,1.1290580034255981,4.9562730398159065,1.3980564749871853
5.32420015335083,1.1418508291244507,4.936325919204311,1.400182123087235
5.30802583694458,1.157797932624817,4.914813722024978,1.402022394269534
5.3005218505859375,1.165101408958435,4.894129368364649,1.4033517090629504
5.3005218505859375,1.165101408958435,4.8730656637615315,1.4042637640893716
5.259457111358643,1.2031996250152588,4.851411287337128,1.404738090179512
5.243541240692139,1.217529535293579,4.830054921481648,1.404746472820049
5.229478359222412,1.2298974990844727,4.809793293808764,1.4043326936682932
5.229478359222412,1.2298974990844727,4.78901008923723,1.403481091623682
5.229478359222412,1.2298974990844727,4.767971823746554,1.4021773134378899
5.193499565124512,1.2603776454925537,4.746731566298787,1.4004084047255507
5.175805568695068,1.2745792865753174,4.725682429370749,1.3982043752793887
5.163639545440674,1.2844314575195312,4.705496140519646,1.3956661480108548
5.163639545440674,1.2844314575195312,4.684741145868451,1.3926196012596264
5.163639545440674,1.2844314575195312,4.664817119429395,1.3892746142781696
5.122286319732666,1.3152406215667725,4.64336404959833,1.3852075690628949
5.10282039642334,1.32429838180542,4.623211062848711,1.3809421678018998
5.10282039642334,1.32429838180542,4.602971270473332,1.3762188460277347
5.085038185119629,1.3299471139907837,4.5829248281687125,1.3711001082923364
5.085038185119629,1.3299471139907837,4.5632382200333055,1.365639766134262
5.043348789215088,1.342422604560852,4.542004891682255,1.359260369903165
5.018307209014893,1.3494898080825806,4.521146045971421,1.35248857604185
5.0000200271606445,1.3549805879592896,4.50158226419224,1.3456727854515913
4.989834785461426,1.3575626611709595,4.4818953905276455,1.3383501319817186
4.989834785461426,1.3575626611709595,4.462305563097883,1.3305906551573792
4.9400954246521,1.3722102642059326,4.443504948570139,1.3226890463684777
4.924107074737549,1.3765610456466675,4.424513660494574,1.3142431274881718
4.907095432281494,1.3812223672866821,4.405538529359436,1.3053254109566237
4.898983478546143,1.383460283279419,4.387268810044233,1.2962733985964385
4.898983478546143,1.383460283279419,4.368900453448562,1.2866974242963694
4.852388858795166,1.396078109741211,4.349730409995594,1.2761785244590858
4.834720611572266,1.4028310775756836,4.33236712896143,1.2661720776861627
4.813803672790527,1.4113826751708984,4.314345196861935,1.2552867738717215
4.804533004760742,1.415012001991272,4.2973312757238356,1.2445260287923747
4.770340919494629,1.422684669494629,4.274421453819516,1.2292601070930138
4.750239849090576,1.4240906238555908,4.256682178342598,1.2167986515841576
4.731484889984131,1.4220973253250122,4.240052184260891,1.2045829681502456
4.711294174194336,1.4179881811141968,4.22347295717481,1.1918662646483722
4.707818984985352,1.4167944192886353,4.2073993199079975,1.1789991638910486
4.707818984985352,1.4167944192886353,4.191503251229298,1.1657264882172798
4.629554271697998,1.3959630727767944,4.167841427161483,1.1448972325631748
4.605631351470947,1.3887765407562256,4.152927209854237,1.1310657221092737
4.587642192840576,1.3833750486373901,4.13777441684141,1.1164177655944905
4.587642192840576,1.3833750486373901,4.123347286571257,1.1018794017717424
4.587642192840576,1.3833750486373901,4.10904356613022,1.0868584803278671
4.526088714599609,1.364516019821167,4.0943658824109805,1.0707736202249212
4.482348442077637,1.3502570390701294,4.081092860163832,1.055601068183722
4.462319850921631,1.3431150913238525,4.067132302672976,1.0389514884107176
4.462319850921631,1.3431150913238525,4.0541405420222985,1.0227714152743843
4.400172710418701,1.3205844163894653,4.036775808681459,1.0000166458510569
4.3821940422058105,1.3134474754333496,4.024435042482903,0.982984548045042
4.356883525848389,1.302894949913025,4.012838065079459,0.9662613305999589
4.348544120788574,1.298496961593628,4.001204256119435,0.948720480527604
4.348544120788574,1.298496961593628,3.9904342082062434,0.9317330498042011
4.2996721267700195,1.2753612995147705,3.9792820576688848,0.913305185120109
4.285850524902344,1.2668718099594116,3.9690211876046195,0.8955156409263028
4.270638942718506,1.2569997310638428,3.959305530088073,0.8778502998233437
4.265398025512695,1.2526789903640747,3.949593538793388,0.8592987090781325
4.265398025512695,1.2526789903640747,3.940617178901898,0.8412598395393482
4.240408897399902,1.2321114540100098,3.930939747006833,0.8207201126430148
4.222330570220947,1.2172545194625854,3.922670691405277,0.8021429419067613
4.210092544555664,1.2091633081436157,3.9145707791790194,0.7828869442808789
4.208871364593506,1.2064207792282104,3.9068177811815934,0.763317321315121
